-BEGIN HEADER-,,,,,,,,,,,,,,,,
NASA/POWER Source Native Resolution Monthly and Annual ,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST,,,,,,,,,,,,,,,,
Location: Regional - Haryana,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2022,28.5,77.5,2.4084,4.3466,5.8171,6.7478,6.3878,6.0211,4.855,4.7938,4.5106,4.2725,3.7118,3.3269,4.7647
ALLSKY_SFC_SW_DWN,2022,29.5,74.5,2.3825,4.3618,5.7295,6.6497,6.4483,6.1226,4.9574,5.3345,5.315,4.7191,3.4901,2.9731,4.8722
ALLSKY_SFC_SW_DWN,2022,29.5,75.5,2.2447,4.3186,5.7106,6.5731,6.3034,6.0624,4.6567,5.43,5.1146,4.6075,3.4954,2.9873,4.7902
ALLSKY_SFC_SW_DWN,2022,29.5,76.5,2.2406,4.3212,5.8042,6.498,6.306,5.9657,4.8091,5.3544,5.0182,4.571,3.6072,3.0662,4.7954
ALLSKY_SFC_SW_DWN,2022,29.5,77.5,2.1749,4.1659,5.7677,6.5777,6.2537,5.9059,4.7964,5.2692,4.596,4.4652,3.6367,3.0535,4.7215
ALLSKY_SFC_SW_DWN,2022,30.5,74.5,2.3467,4.2955,5.7437,6.7018,6.5602,6.4622,4.8862,5.7965,5.3832,4.8754,3.7289,2.9645,4.9778
ALLSKY_SFC_SW_DWN,2022,30.5,75.5,2.2277,4.2598,5.7624,6.6324,6.4613,6.3506,4.9058,5.755,5.1869,4.8024,3.6595,2.929,4.9104
ALLSKY_SFC_SW_DWN,2022,30.5,76.5,2.3239,4.4659,6.1135,6.9067,6.7255,6.3907,5.153,5.6897,5.2051,5.0232,3.9835,3.2578,5.1029
ALLSKY_SFC_SW_DWN,2022,30.5,77.5,2.6321,4.3944,6.1891,6.9864,6.4632,6.1358,4.7146,5.083,4.6469,4.9061,4.0764,3.522,4.9788
ALLSKY_SFC_SW_DWN,2023,28.5,74.5,3.5258,4.9841,5.1204,6.4687,6.7433,6.5873,5.2519,5.8997,5.5538,5.0422,3.1519,3.4188,5.1437
ALLSKY_SFC_SW_DWN,2023,28.5,75.5,3.3569,4.9951,5.0671,6.3252,6.5143,6.3182,5.0842,5.719,5.3887,5.0146,3.1046,3.3684,5.0186
ALLSKY_SFC_SW_DWN,2023,28.5,76.5,2.7852,4.825,4.921,6.1771,6.2753,5.7161,4.6644,5.3292,5.0954,4.7746,2.8296,2.9054,4.6874
ALLSKY_SFC_SW_DWN,2023,28.5,77.5,2.7629,4.8636,4.9601,6.215,6.367,5.7305,4.4856,4.9483,5.0162,4.801,2.8346,2.8682,4.6495
ALLSKY_SFC_SW_DWN,2023,29.5,74.5,2.7662,4.5682,4.9706,6.1838,6.2386,6.1483,4.9966,5.8843,5.3705,4.7309,2.7526,2.9018,4.7911
ALLSKY_SFC_SW_DWN,2023,29.5,75.5,2.6767,4.5874,4.9452,6.1702,6.2321,6.0082,4.8828,5.7559,5.299,4.7364,2.7581,2.8673,4.7412
ALLSKY_SFC_SW_DWN,2023,29.5,76.5,2.5567,4.6865,5.1053,6.1764,6.3427,5.9597,4.8463,5.4391,5.4185,4.8182,3.1478,3.005,4.7885
ALLSKY_SFC_SW_DWN,2023,29.5,77.5,2.5469,4.6812,4.973,6.245,6.3012,5.6921,4.5451,4.8271,5.1372,4.7477,3.1651,2.999,4.6505
ALLSKY_SFC_SW_DWN,2023,30.5,74.5,2.7595,4.4734,5.0431,6.2736,6.4951,6.5861,4.9298,6.0168,5.3803,4.8199,3.2083,2.9983,4.914
ALLSKY_SFC_SW_DWN,2023,30.5,75.5,2.7852,4.4818,5.0702,6.2875,6.5172,6.3758,4.6951,5.8402,5.2524,4.8031,3.1999,2.9834,4.8562
ALLSKY_SFC_SW_DWN,2023,30.5,76.5,2.773,4.6915,5.2949,6.5518,6.7433,6.4464,4.9001,5.6237,5.4571,5.1026,3.7289,3.3043,5.0489
ALLSKY_SFC_SW_DWN,2023,30.5,77.5,3.167,4.7071,4.975,6.3564,6.5573,5.9146,4.4035,4.6673,5.0813,5.0654,3.8407,3.5417,4.8528
ALLSKY_SFC_SW_DWN,2024,28.5,74.5,2.898,4.4964,5.8346,6.1637,7.248,6.4265,5.424,4.8374,5.1389,4.9961,3.7174,3.264,5.0364
ALLSKY_SFC_SW_DWN,2024,28.5,75.5,2.6542,4.4561,5.8054,6.173,7.1748,6.2066,5.1269,4.7023,4.8893,5.0086,3.6857,3.1915,4.9219
ALLSKY_SFC_SW_DWN,2024,28.5,76.5,1.9752,4.1311,5.6318,6.1618,6.9814,5.9014,4.6555,4.3951,4.4107,4.8722,3.2563,2.8961,4.6046
ALLSKY_SFC_SW_DWN,2024,28.5,77.5,2.1722,4.1544,5.5656,6.2846,6.9571,5.935,4.3781,4.5223,4.1076,4.8571,3.2515,2.8774,4.5876
ALLSKY_SFC_SW_DWN,2024,29.5,74.5,1.8362,4.1549,5.3858,6.043,7.0742,6.0533,5.4026,4.909,5.1065,4.7604,3.0139,2.7622,4.7078
ALLSKY_SFC_SW_DWN,2024,29.5,75.5,1.7222,4.17,5.4468,6.1277,7.0301,6.0948,4.9469,4.8379,4.7803,4.8002,2.9671,2.7223,4.6358
ALLSKY_SFC_SW_DWN,2024,29.5,76.5,1.8149,4.1172,5.4737,6.1769,7.0277,6.2105,4.8672,4.8084,4.5886,4.8019,3.1121,2.8512,4.6531
ALLSKY_SFC_SW_DWN,2024,29.5,77.5,1.9483,4.1388,5.3602,6.2498,6.9936,6.2762,4.4933,4.9663,4.2557,4.7491,3.1342,2.8226,4.6142
ALLSKY_SFC_SW_DWN,2024,30.5,74.5,1.7556,4.308,5.2942,6.1944,7.2516,6.4694,5.5946,5.0978,5.3978,4.866,3.1224,2.9059,4.853
ALLSKY_SFC_SW_DWN,2024,30.5,75.5,1.8478,4.2559,5.2838,6.1313,7.2084,6.401,5.2603,5.1161,5.0858,4.8768,3.144,2.9698,4.7971
ALLSKY_SFC_SW_DWN,2024,30.5,76.5,2.2682,4.2989,5.4163,6.3722,7.399,6.7459,5.4379,5.1043,5.0455,5.2226,3.816,3.1745,5.0239
ALLSKY_SFC_SW_DWN,2024,30.5,77.5,3.1649,4.1789,5.2034,6.3739,7.265,6.6607,4.7018,4.8079,4.3565,5.1898,4.0027,3.2698,4.9308
ALLSKY_SFC_SW_DWN,2025,28.5,74.5,3.5002,4.5722,6.1781,7.0186,6.6533,5.7391,4.6351,4.9159,5.5666,4.6397,4.086,3.671,5.0969
ALLSKY_SFC_SW_DWN,2025,28.5,75.5,3.4349,4.5926,6.1562,6.9118,6.4932,5.6578,4.655,4.5372,5.4521,4.5492,4.0793,3.683,5.0148
ALLSKY_SFC_SW_DWN,2025,28.5,76.5,3.0576,4.3646,6.0382,6.6288,6.0444,5.1845,4.4971,4.1976,5.0215,4.2024,3.6233,3.1262,4.663
ALLSKY_SFC_SW_DWN,2025,28.5,77.5,3.0977,4.3913,5.9861,6.661,5.8994,5.1144,4.5034,3.9948,4.8377,4.1114,3.5916,2.9501,4.5917
ALLSKY_SFC_SW_DWN,2025,29.5,74.5,2.9429,4.1105,5.7658,6.4874,6.2057,5.3054,4.705,4.7134,5.4797,4.4729,3.6029,3.1001,4.741
ALLSKY_SFC_SW_DWN,2025,29.5,75.5,2.9299,4.0757,5.808,6.4279,6.1534,5.3717,4.4738,4.5732,5.2769,4.4059,3.5849,3.0377,4.6762
ALLSKY_SFC_SW_DWN,2025,29.5,76.5,2.9093,4.2598,5.8618,6.4008,6.0022,5.3369,4.7542,4.1417,5.0477,4.4899,3.786,2.8507,4.6512
ALLSKY_SFC_SW_DWN,2025,29.5,77.5,2.9479,4.2055,5.8831,6.473,6.0209,5.207,4.5778,3.9499,4.6939,4.44,3.7603,2.8188,4.5797
ALLSKY_SFC_SW_DWN,2025,30.5,74.5,3.0972,3.9718,5.7622,6.5926,6.4056,5.5303,4.6394,4.5871,5.3786,4.7558,4.0087,3.013,4.8125
ALLSKY_SFC_SW_DWN,2025,30.5,75.5,3.0475,3.8654,5.7574,6.4992,6.2126,5.5373,4.374,4.5307,5.2406,4.6874,3.9533,3.0072,4.7268
ALLSKY_SFC_SW_DWN,2025,30.5,76.5,3.2551,4.1777,5.9448,6.7262,6.3886,5.8949,4.6181,4.3068,5.1691,4.889,4.3483,3.2093,4.9099
ALLSKY_SFC_SW_DWN,2025,30.5,77.5,3.486,4.1071,5.8786,6.6984,6.0401,5.3465,4.1791,3.7742,4.6402,4.7618,4.38,3.3446,4.7189
