-BEGIN HEADER-,,,,,,,,,,,,,,,,
NASA/POWER Source Native Resolution Monthly and Annual ,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST,,,,,,,,,,,,,,,,
Location: Regional - UTTRAKHAND,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2022,30.5,78.5,2.9083,4.2175,6.179,6.9809,6.1363,6.4111,4.8276,5.0002,4.4902,4.7962,4.105,3.719,4.9817
ALLSKY_SFC_SW_DWN,2022,30.5,79.5,2.7235,3.581,5.5409,6.2534,5.3897,6.3576,4.908,4.8029,4.3728,4.0526,3.7123,3.5729,4.6078
ALLSKY_SFC_SW_DWN,2022,30.5,80.5,2.8248,3.4987,5.8862,7.8996,5.8315,7.1215,5.4605,5.2486,4.8914,4.5113,4.2773,4.2847,5.1482
ALLSKY_SFC_SW_DWN,2022,31.5,77.5,2.6285,3.7846,5.7319,6.5767,5.8687,5.9551,4.4878,4.8715,4.4042,4.6586,3.6444,3.372,4.6673
ALLSKY_SFC_SW_DWN,2022,31.5,78.5,3.2124,4.241,6.3427,7.5463,6.3118,6.9242,5.5394,5.3561,4.7971,4.6932,4.1405,3.8714,5.2498
ALLSKY_SFC_SW_DWN,2022,31.5,79.5,3.4726,4.4477,6.5777,7.7107,6.8198,7.901,6.0079,5.803,5.6806,4.8468,4.1839,4.0894,5.6299
ALLSKY_SFC_SW_DWN,2022,31.5,80.5,3.851,4.6291,6.2731,7.6481,6.8088,8.0998,6.4219,5.8728,5.5769,4.6735,4.1333,4.1741,5.6813
ALLSKY_SFC_SW_DWN,2023,29.5,77.5,2.5469,4.6812,4.973,6.245,6.3012,5.6921,4.5451,4.8271,5.1372,4.7477,3.1651,2.999,4.6505
ALLSKY_SFC_SW_DWN,2023,29.5,78.5,2.981,4.8643,5.1487,6.4769,6.5405,5.922,4.4117,4.4258,4.9591,5.0582,3.7104,3.4598,4.8247
ALLSKY_SFC_SW_DWN,2023,29.5,79.5,3.4524,5.0078,5.0582,6.1704,6.2482,5.7211,3.9818,4.0997,4.7273,5.0302,3.8119,3.6341,4.739
ALLSKY_SFC_SW_DWN,2023,29.5,80.5,3.8318,5.153,5.051,6.0084,6.2124,6.0372,4.2545,4.3272,4.8703,5.028,4.1254,3.8496,4.8895
ALLSKY_SFC_SW_DWN,2023,30.5,77.5,3.167,4.7071,4.975,6.3564,6.5573,5.9146,4.4035,4.6673,5.0813,5.0654,3.8407,3.5417,4.8528
ALLSKY_SFC_SW_DWN,2023,30.5,78.5,3.4298,4.6903,4.7734,5.9023,6.025,5.7528,4.0068,4.5799,5.1511,4.98,3.9958,3.6492,4.7402
ALLSKY_SFC_SW_DWN,2023,30.5,79.5,2.9844,3.9288,4.1546,4.9682,4.9505,5.2452,4.218,4.9001,5.0803,4.3826,3.7001,3.5246,4.3354
ALLSKY_SFC_SW_DWN,2023,30.5,80.5,3.9828,5.453,5.9753,5.5236,5.9993,6.3005,4.9514,5.3971,5.623,5.3527,4.243,4.008,5.2303
ALLSKY_SFC_SW_DWN,2023,31.5,77.5,2.8567,3.8738,4.5307,5.3647,5.646,5.6045,4.0157,4.9399,5.0071,4.7513,3.6773,3.3221,4.4657
ALLSKY_SFC_SW_DWN,2023,31.5,78.5,3.5266,4.6476,5.6294,5.7679,5.8879,6.2498,4.6721,5.8049,5.7298,4.955,4.0248,3.7747,5.0549
ALLSKY_SFC_SW_DWN,2023,31.5,79.5,3.709,5.1002,6.1963,6.4315,7.2418,6.9684,5.6208,6.3895,6.1212,5.5646,4.4098,3.8921,5.6378
ALLSKY_SFC_SW_DWN,2023,31.5,80.5,4.0296,5.3318,6.1097,6.1942,6.8395,6.4766,5.8164,6.6986,6.3862,5.8166,4.457,3.8076,5.664
ALLSKY_SFC_SW_DWN,2024,29.5,77.5,1.9483,4.1388,5.3602,6.2498,6.9936,6.2762,4.4933,4.9663,4.2557,4.7491,3.1342,2.8226,4.6142
ALLSKY_SFC_SW_DWN,2024,29.5,78.5,2.6839,4.3056,5.5428,6.4586,6.9091,6.4493,4.4215,4.9522,4.2336,5.021,3.7303,3.3017,4.8329
ALLSKY_SFC_SW_DWN,2024,29.5,79.5,3.455,4.2209,5.4744,6.4303,6.5441,6.1838,4.1438,4.4916,4.2372,4.9865,3.7656,3.3763,4.7748
ALLSKY_SFC_SW_DWN,2024,29.5,80.5,4.013,4.3685,5.431,6.551,6.3521,6.3216,4.4208,4.5878,4.3642,5.1979,4.1844,3.7594,4.9615
ALLSKY_SFC_SW_DWN,2024,30.5,77.5,3.1649,4.1789,5.2034,6.3739,7.265,6.6607,4.7018,4.8079,4.3565,5.1898,4.0027,3.2698,4.9308
ALLSKY_SFC_SW_DWN,2024,30.5,78.5,3.8081,3.8993,5.0758,5.9818,6.8251,6.6631,4.6298,4.5672,4.4287,5.2579,4.2372,3.4704,4.9046
ALLSKY_SFC_SW_DWN,2024,30.5,79.5,3.6223,3.5602,4.2271,4.7952,6.1066,5.9789,4.9397,4.5694,4.4537,4.8665,4.0277,3.1469,4.5266
ALLSKY_SFC_SW_DWN,2024,30.5,80.5,4.2571,4.4026,5.581,5.5274,7.919,7.177,5.5066,5.0522,4.8019,5.6441,4.7333,3.6456,5.357
ALLSKY_SFC_SW_DWN,2024,31.5,77.5,3.4776,3.5304,4.3862,5.1425,6.7622,6.1135,5.0318,4.4966,4.3862,5.1566,4.0471,3.0898,4.638
ALLSKY_SFC_SW_DWN,2024,31.5,78.5,3.9674,4.0286,5.1418,5.1322,7.9356,6.775,5.9395,5.178,4.747,5.2214,4.3987,3.1157,5.1362
ALLSKY_SFC_SW_DWN,2024,31.5,79.5,4.1422,4.2917,5.4451,6.077,8.2781,7.4568,6.4951,5.8807,5.4197,5.7058,4.6322,3.3442,5.6014
ALLSKY_SFC_SW_DWN,2024,31.5,80.5,4.2192,3.8662,4.8662,6.0322,7.8706,8.0688,7.0342,5.952,5.4862,5.9798,4.848,3.648,5.6609
ALLSKY_SFC_SW_DWN,2025,29.5,77.5,2.9479,4.2055,5.8831,6.473,6.0209,5.207,4.5778,3.9499,4.6939,4.44,3.7603,2.8188,4.5797
ALLSKY_SFC_SW_DWN,2025,29.5,78.5,3.3413,4.3908,6.0542,6.5083,6.0576,5.0964,4.7256,3.8825,4.6512,4.734,4.2439,3.1704,4.7366
ALLSKY_SFC_SW_DWN,2025,29.5,79.5,3.679,4.3298,5.9899,6.2798,5.6335,4.6368,4.405,3.7193,4.344,4.6471,4.2636,3.521,4.6202
ALLSKY_SFC_SW_DWN,2025,29.5,80.5,3.8878,4.5187,5.9592,6.2791,5.729,5.0947,4.7784,4.1671,4.4194,4.7198,4.4978,3.9595,4.8341
ALLSKY_SFC_SW_DWN,2025,30.5,77.5,3.486,4.1071,5.8786,6.6984,6.0401,5.3465,4.1791,3.7742,4.6402,4.7618,4.38,3.3446,4.7189
ALLSKY_SFC_SW_DWN,2025,30.5,78.5,3.6281,3.9766,5.4948,6.3607,5.7096,4.921,4.3169,3.7618,4.5511,4.806,4.4455,3.6166,4.633
ALLSKY_SFC_SW_DWN,2025,30.5,79.5,3.0646,3.4392,4.4011,5.5714,5.2678,5.0654,4.8053,4.2634,4.6829,4.4184,4.3068,3.5412,4.4047
ALLSKY_SFC_SW_DWN,2025,30.5,80.5,3.4488,4.4846,6.4114,6.265,5.9573,6.0958,5.8313,4.9423,5.4422,5.029,4.7784,3.8556,5.213
ALLSKY_SFC_SW_DWN,2025,31.5,77.5,3.059,3.469,4.8144,6.1726,5.6234,5.2166,4.2372,3.7517,4.4347,4.5089,4.2127,3.2138,4.3937
ALLSKY_SFC_SW_DWN,2025,31.5,78.5,3.0295,4.0015,5.7262,6.0874,6.0912,6.3622,5.6321,4.6826,5.4084,4.8581,4.4376,3.3977,4.9776
ALLSKY_SFC_SW_DWN,2025,31.5,79.5,3.1562,4.5151,6.3065,6.6708,6.4219,6.7255,6.4498,5.6767,6.1411,4.8847,4.6925,3.6406,5.441
ALLSKY_SFC_SW_DWN,2025,31.5,80.5,3.3974,4.5254,6.3504,6.6094,6.5021,7.2559,6.4169,5.7739,6.2513,5.5526,4.9426,3.8806,5.6234
