-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2021,32.5,76.5,3.1351,3.821,4.705,6.1394,5.9563,6.4298,4.9085,5.3273,4.6906,4.555,3.9482,2.8954,4.71
ALLSKY_SFC_SW_DWN,2022,29.5,74.5,2.3825,4.3618,5.7295,6.6497,6.4483,6.1226,4.9574,5.3345,5.315,4.7191,3.4901,2.9731,4.8722
ALLSKY_SFC_SW_DWN,2022,29.5,75.5,2.2447,4.3186,5.7106,6.5731,6.3034,6.0624,4.6567,5.43,5.1146,4.6075,3.4954,2.9873,4.7902
ALLSKY_SFC_SW_DWN,2022,29.5,76.5,2.2406,4.3212,5.8042,6.498,6.306,5.9657,4.8091,5.3544,5.0182,4.571,3.6072,3.0662,4.7954
ALLSKY_SFC_SW_DWN,2022,30.5,74.5,2.3467,4.2955,5.7437,6.7018,6.5602,6.4622,4.8862,5.7965,5.3832,4.8754,3.7289,2.9645,4.9778
ALLSKY_SFC_SW_DWN,2022,30.5,75.5,2.2277,4.2598,5.7624,6.6324,6.4613,6.3506,4.9058,5.755,5.1869,4.8024,3.6595,2.929,4.9104
ALLSKY_SFC_SW_DWN,2022,30.5,76.5,2.3239,4.4659,6.1135,6.9067,6.7255,6.3907,5.153,5.6897,5.2051,5.0232,3.9835,3.2578,5.1029
ALLSKY_SFC_SW_DWN,2022,31.5,74.5,2.2183,4.0862,5.58,6.6091,6.5131,6.4968,4.3445,5.485,5.1074,4.7585,3.5527,2.8037,4.795
ALLSKY_SFC_SW_DWN,2022,31.5,75.5,2.0232,4.0416,5.5824,6.5117,6.379,6.355,4.4126,5.4974,5.0141,4.7009,3.5119,2.801,4.735
ALLSKY_SFC_SW_DWN,2022,31.5,76.5,2.5949,4.3198,6.0547,6.84,6.4817,6.3048,4.7532,5.0441,4.8125,4.981,3.8321,3.377,4.9493
ALLSKY_SFC_SW_DWN,2022,32.5,74.5,2.358,4.0884,5.6561,6.8098,6.9454,7.0982,4.3735,5.4919,5.3383,4.9087,3.5438,3.0564,4.9716
ALLSKY_SFC_SW_DWN,2022,32.5,75.5,2.3335,4.0135,5.6746,6.7042,6.6053,6.6826,4.122,5.0986,4.8766,4.7806,3.5297,3.1042,4.793
ALLSKY_SFC_SW_DWN,2022,32.5,76.5,2.3498,3.5556,5.4569,6.2318,5.9069,6.0535,4.3625,4.9291,4.7374,4.5739,3.2179,3.1018,4.5422
ALLSKY_SFC_SW_DWN,2023,29.5,74.5,2.7662,4.5682,4.9706,6.1838,6.2386,6.1483,4.9966,5.8843,5.3705,4.7309,2.7526,2.9018,4.7911
ALLSKY_SFC_SW_DWN,2023,29.5,75.5,2.6767,4.5874,4.9452,6.1702,6.2321,6.0082,4.8828,5.7559,5.299,4.7364,2.7581,2.8673,4.7412
ALLSKY_SFC_SW_DWN,2023,29.5,76.5,2.5567,4.6865,5.1053,6.1764,6.3427,5.9597,4.8463,5.4391,5.4185,4.8182,3.1478,3.005,4.7885
ALLSKY_SFC_SW_DWN,2023,30.5,74.5,2.7595,4.4734,5.0431,6.2736,6.4951,6.5861,4.9298,6.0168,5.3803,4.8199,3.2083,2.9983,4.914
ALLSKY_SFC_SW_DWN,2023,30.5,75.5,2.7852,4.4818,5.0702,6.2875,6.5172,6.3758,4.6951,5.8402,5.2524,4.8031,3.1999,2.9834,4.8562
ALLSKY_SFC_SW_DWN,2023,30.5,76.5,2.773,4.6915,5.2949,6.5518,6.7433,6.4464,4.9001,5.6237,5.4571,5.1026,3.7289,3.3043,5.0489
ALLSKY_SFC_SW_DWN,2023,31.5,74.5,2.5879,4.1863,4.8598,6.2786,6.3842,6.5098,4.668,5.7298,5.1343,4.5878,3.1308,2.8378,4.74
ALLSKY_SFC_SW_DWN,2023,31.5,75.5,2.5092,4.1172,4.8305,6.2033,6.2935,6.3708,4.3591,5.4331,4.95,4.5504,3.1294,2.8553,4.632
ALLSKY_SFC_SW_DWN,2023,31.5,76.5,2.9743,4.2845,4.8929,6.3154,6.4442,6.3062,4.5401,5.0095,5.1031,4.9538,3.6607,3.348,4.818
ALLSKY_SFC_SW_DWN,2023,32.5,74.5,2.5963,4.0589,4.7261,6.2923,6.3864,6.9554,5.2474,5.9556,5.5745,4.7275,3.4577,3.1224,4.925
ALLSKY_SFC_SW_DWN,2023,32.5,75.5,2.525,3.9077,4.5974,6.0348,6.1723,6.3778,4.4378,5.1912,5.1787,4.6361,3.4507,3.2395,4.6452
ALLSKY_SFC_SW_DWN,2023,32.5,76.5,2.592,3.4428,4.7779,5.3002,5.2673,5.809,4.4527,5.0928,5.1888,4.4534,3.5153,3.3074,4.4357
ALLSKY_SFC_SW_DWN,2024,29.5,74.5,1.8362,4.1549,5.3858,6.043,7.0742,6.0533,5.4026,4.909,5.1065,4.7604,3.0139,2.7622,4.7078
ALLSKY_SFC_SW_DWN,2024,29.5,75.5,1.7222,4.17,5.4468,6.1277,7.0301,6.0948,4.9469,4.8379,4.7803,4.8002,2.9671,2.7223,4.6358
ALLSKY_SFC_SW_DWN,2024,29.5,76.5,1.8149,4.1172,5.4737,6.1769,7.0277,6.2105,4.8672,4.8084,4.5886,4.8019,3.1121,2.8512,4.6531
ALLSKY_SFC_SW_DWN,2024,30.5,74.5,1.7556,4.308,5.2942,6.1944,7.2516,6.4694,5.5946,5.0978,5.3978,4.866,3.1224,2.9059,4.853
ALLSKY_SFC_SW_DWN,2024,30.5,75.5,1.8478,4.2559,5.2838,6.1313,7.2084,6.401,5.2603,5.1161,5.0858,4.8768,3.144,2.9698,4.7971
ALLSKY_SFC_SW_DWN,2024,30.5,76.5,2.2682,4.2989,5.4163,6.3722,7.399,6.7459,5.4379,5.1043,5.0455,5.2226,3.816,3.1745,5.0239
ALLSKY_SFC_SW_DWN,2024,31.5,74.5,1.7402,4.1434,5.0078,6.1303,7.1628,6.6442,5.1888,4.8547,5.1893,4.7765,3.0079,2.8318,4.7206
ALLSKY_SFC_SW_DWN,2024,31.5,75.5,1.818,4.0534,4.9942,6.0653,7.0469,6.4879,5.1281,4.9178,4.9524,4.7844,3.0746,2.8397,4.6786
ALLSKY_SFC_SW_DWN,2024,31.5,76.5,3.121,4.0301,5.0417,6.2738,7.1856,6.7135,5.316,4.6507,4.8866,5.1444,3.8738,3.2052,4.9534
ALLSKY_SFC_SW_DWN,2024,32.5,74.5,2.1766,4.0128,5.047,5.91,7.5074,7.217,5.8392,4.8886,5.5723,4.9771,3.6156,2.9957,4.9788
ALLSKY_SFC_SW_DWN,2024,32.5,75.5,2.8006,3.7008,4.884,5.7377,7.2312,6.9533,5.5534,4.601,5.0616,5.0016,3.732,2.9537,4.8516
ALLSKY_SFC_SW_DWN,2024,32.5,76.5,3.6427,3.7721,5.045,4.8451,7.428,6.2314,5.8824,4.5206,4.8384,5.0369,4.0142,2.885,4.8494
ALLSKY_SFC_SW_DWN,2025,29.5,74.5,2.9429,4.1105,5.7658,6.4874,6.2057,5.3054,4.705,4.7134,5.4797,4.4729,3.6029,3.1001,4.741
ALLSKY_SFC_SW_DWN,2025,29.5,75.5,2.9299,4.0757,5.808,6.4279,6.1534,5.3717,4.4738,4.5732,5.2769,4.4059,3.5849,3.0377,4.6762
ALLSKY_SFC_SW_DWN,2025,29.5,76.5,2.9093,4.2598,5.8618,6.4008,6.0022,5.3369,4.7542,4.1417,5.0477,4.4899,3.786,2.8507,4.6512
ALLSKY_SFC_SW_DWN,2025,30.5,74.5,3.0972,3.9718,5.7622,6.5926,6.4056,5.5303,4.6394,4.5871,5.3786,4.7558,4.0087,3.013,4.8125
ALLSKY_SFC_SW_DWN,2025,30.5,75.5,3.0475,3.8654,5.7574,6.4992,6.2126,5.5373,4.374,4.5307,5.2406,4.6874,3.9533,3.0072,4.7268
ALLSKY_SFC_SW_DWN,2025,30.5,76.5,3.2551,4.1777,5.9448,6.7262,6.3886,5.8949,4.6181,4.3068,5.1691,4.889,4.3483,3.2093,4.9099
ALLSKY_SFC_SW_DWN,2025,31.5,74.5,3.0242,3.841,5.7773,6.3773,6.306,5.3695,4.5547,4.3361,5.2282,4.6469,3.8302,2.783,4.674
ALLSKY_SFC_SW_DWN,2025,31.5,75.5,2.9234,3.6473,5.681,6.3576,6.1958,5.3921,4.2758,4.2571,5.1084,4.5566,3.8251,2.725,4.5799
ALLSKY_SFC_SW_DWN,2025,31.5,76.5,3.377,3.8844,5.7233,6.5386,6.1872,5.4761,4.2463,3.912,4.6116,4.6728,4.2367,3.2021,4.6728
ALLSKY_SFC_SW_DWN,2025,32.5,74.5,3.1586,3.821,5.5632,6.6413,6.5621,6.1414,4.8833,4.4112,5.2344,4.8814,4.11,2.8385,4.855
ALLSKY_SFC_SW_DWN,2025,32.5,75.5,3.1586,3.6547,5.3098,6.4884,6.4032,5.7199,4.2602,3.9007,4.7474,4.7201,4.1393,2.9194,4.6193
ALLSKY_SFC_SW_DWN,2025,32.5,76.5,2.9124,3.439,4.6742,6.0041,5.6575,5.8253,4.5485,3.8383,4.6498,4.3848,4.1225,2.9947,4.421
